city,barangay,date,month,precipitation,temp_mean,temp_min,temp_max,heat_index,wind_speed,relative_humidity,zone,evacuation_status,household_members,zone_incident_count,tag_bedridden,tag_pwd,tag_senior_citizen,tag_pregnant,tag_infant,rainy_season,weather_risk,risk_score,risk_label
Cagayan de Oro,Kauswagan,2008-04-03,4,9.33,29.34,27.66,32.58,32.97,2.19,76.3,Zone 3,Safe,2,0,0,0,0,0,0,1,Medium,95,HIGH
Cagayan de Oro,Kauswagan,2007-03-10,3,5.34,26.86,23.64,29.06,31.03,1.95,81.7,Zone 6,Unaccounted,4,0,0,0,0,0,0,1,,79,HIGH
Cagayan de Oro,Kauswagan,2005-02-08,2,6.48,27.13,24.39,30.06,30.88,1.48,77.5,Zone 2,Evacuated,3,0,0,0,0,0,0,1,,39,LOW
Cagayan de Oro,Kauswagan,2010-07-06,7,6.58,27.02,25.49,30.92,31.9,2.98,88.8,Zone 5,Evacuated,2,1,0,0,0,0,0,1,,83,HIGH
Cagayan de Oro,Kauswagan,2006-03-18,3,3.68,26.54,23.48,29.42,30.32,4.48,77.8,Zone 3,Safe,3,0,1,1,0,0,1,0,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-03-25,3,5.9,27.88,25.35,29.43,31.53,1.48,76.5,Zone 2,Safe,1,0,0,0,0,0,0,1,,50,MEDIUM
Cagayan de Oro,Kauswagan,2007-08-05,8,9.42,26.49,24.51,29.51,31.16,1.6,86.7,Zone 1,Safe,5,1,0,0,0,0,0,1,Medium,53,MEDIUM
Cagayan de Oro,Kauswagan,2010-12-04,12,2.4,27.94,26.12,30.96,32.24,4.12,83.0,Zone 3,Safe,7,0,0,0,0,0,0,0,Medium,96,HIGH
Cagayan de Oro,Kauswagan,2018-09-26,9,9.25,27.86,25.0,30.35,31.77,3.02,79.1,Zone 1,Safe,7,3,0,0,0,0,0,1,Medium,69,MEDIUM
Cagayan de Oro,Kauswagan,2014-11-17,11,14.64,26.12,23.05,29.06,30.12,3.12,80.0,Zone 5,Unaccounted,7,2,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-03-17,3,4.91,27.9,26.15,29.49,30.75,0.63,68.5,Zone 2,Safe,6,2,0,0,0,0,0,0,,63,MEDIUM
Cagayan de Oro,Kauswagan,2015-07-13,7,8.32,28.52,26.42,30.08,32.81,2.14,82.9,Zone 6,Safe,1,1,0,1,0,1,0,1,Medium,87,HIGH
Cagayan de Oro,Kauswagan,2007-10-26,10,9.89,27.84,25.04,30.09,32.29,2.78,84.5,Zone 5,Safe,1,3,0,1,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-08-23,8,13.42,27.26,25.02,29.27,31.23,1.7,79.7,Zone 5,Safe,1,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-11-04,11,8.87,27.09,24.84,29.47,31.71,2.34,86.2,Zone 3,Unaccounted,7,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-09-18,9,10.35,27.25,25.67,31.2,31.62,0.89,83.7,Zone 5,Unaccounted,2,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-09-06,9,9.46,28.18,24.7,30.04,32.44,2.47,82.6,Zone 5,Evacuated,5,1,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-06-01,6,20.45,28.48,26.17,31.98,32.87,1.27,83.9,Zone 5,Safe,10,1,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2006-09-19,9,13.29,26.78,23.51,30.18,30.83,3.92,80.5,Zone 4,Safe,9,1,1,0,0,0,1,1,Medium,70,HIGH
Cagayan de Oro,Kauswagan,2015-03-27,3,5.0,28.0,25.84,31.29,31.97,2.17,79.7,Zone 5,Evacuated,5,0,1,1,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2011-10-13,10,7.94,29.65,27.36,31.25,33.67,2.2,80.2,Zone 3,Safe,3,1,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-03-14,3,3.54,27.4,24.76,31.38,31.09,2.24,76.9,Zone 3,Safe,2,0,0,0,0,0,0,0,,80,HIGH
Cagayan de Oro,Kauswagan,2005-12-16,12,11.32,27.52,25.58,31.31,32.13,2.64,86.1,Zone 3,Safe,8,0,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-10-24,10,6.03,27.41,24.21,31.3,31.88,2.55,84.7,Zone 3,Safe,9,1,0,0,1,1,1,1,,100,HIGH
Cagayan de Oro,Kauswagan,2021-03-22,3,6.71,30.94,28.4,33.14,34.16,3.66,72.2,Zone 4,Safe,4,0,0,0,0,0,0,1,Medium,38,LOW
Cagayan de Oro,Kauswagan,2013-08-09,8,7.47,25.34,21.96,27.59,29.73,2.44,83.9,Zone 6,Unaccounted,7,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2007-02-27,2,4.1,27.56,24.95,31.17,31.33,2.46,77.7,Zone 2,Safe,4,0,0,0,0,0,0,0,,47,MEDIUM
Cagayan de Oro,Kauswagan,2020-02-23,2,6.05,27.27,24.76,29.8,30.82,3.11,75.5,Zone 1,Safe,10,0,0,0,0,0,0,1,Medium,52,MEDIUM
Cagayan de Oro,Kauswagan,2018-03-20,3,7.71,27.15,23.75,30.31,30.24,3.3,70.9,Zone 6,Evacuated,1,0,0,1,0,1,0,1,Medium,66,MEDIUM
Cagayan de Oro,Kauswagan,2013-08-01,8,9.43,27.14,23.76,28.94,31.81,1.07,86.7,Zone 5,Safe,8,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-04-13,4,4.3,29.73,26.53,31.95,33.46,0.0,77.3,Zone 5,Evacuated,3,0,0,0,0,0,1,0,,78,HIGH
Cagayan de Oro,Kauswagan,2005-07-28,7,6.05,26.96,25.26,28.67,31.93,1.85,89.7,Zone 3,Evacuated,3,1,0,0,0,0,0,1,,81,HIGH
Cagayan de Oro,Kauswagan,2007-02-26,2,11.58,26.17,22.69,27.68,29.96,4.25,77.9,Zone 4,Safe,3,0,1,0,1,0,0,1,Medium,57,MEDIUM
Cagayan de Oro,Kauswagan,2012-01-06,1,2.84,26.66,24.5,28.26,30.6,3.39,79.4,Zone 3,Safe,1,1,0,1,0,0,1,0,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-07-27,7,9.1,27.03,25.31,30.01,31.31,2.37,82.8,Zone 5,Evacuated,9,1,0,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-02-15,2,11.01,26.94,23.74,28.83,30.07,4.25,71.3,Zone 2,Evacuated,9,0,0,0,1,0,0,1,Medium,62,MEDIUM
Cagayan de Oro,Kauswagan,2013-01-13,1,8.34,27.87,25.04,31.11,31.72,1.63,78.5,Zone 5,Unaccounted,6,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-11-23,11,7.05,28.57,26.23,32.4,32.76,1.34,81.9,Zone 6,Evacuated,5,2,0,0,0,0,0,1,Medium,67,MEDIUM
Cagayan de Oro,Kauswagan,2007-08-05,8,17.18,27.74,26.17,29.39,32.57,3.13,88.3,Zone 2,Unaccounted,3,1,0,0,0,0,0,1,High,93,HIGH
Cagayan de Oro,Kauswagan,2005-03-24,3,5.68,27.25,25.19,29.58,30.88,0.0,76.3,Zone 6,Safe,4,1,0,0,0,0,0,1,,67,MEDIUM
Cagayan de Oro,Kauswagan,2020-02-21,2,7.02,27.98,25.02,30.24,32.06,4.43,80.8,Zone 5,Evacuated,8,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2014-07-07,7,12.98,27.89,26.26,29.47,32.18,3.84,82.9,Zone 3,Unaccounted,5,1,0,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-12-28,12,12.64,27.07,24.67,30.61,30.79,2.49,77.2,Zone 5,Evacuated,7,1,1,1,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-03-09,3,3.62,28.01,26.32,31.7,31.89,1.65,78.8,Zone 2,Safe,1,2,0,0,0,0,0,0,,54,MEDIUM
Cagayan de Oro,Kauswagan,2011-10-16,10,10.47,27.95,24.64,31.25,32.33,2.54,83.8,Zone 3,Safe,1,2,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-06-11,6,14.44,29.6,27.89,33.03,33.43,4.62,78.3,Zone 1,Unaccounted,4,1,0,0,0,0,0,1,Medium,69,MEDIUM
Cagayan de Oro,Kauswagan,2019-11-28,11,10.8,29.2,27.15,31.68,33.38,3.35,81.8,Zone 3,Safe,10,2,0,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-12-26,12,11.46,28.45,26.04,31.75,32.42,2.0,79.7,Zone 5,Safe,9,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-05-11,5,5.48,30.16,27.85,33.23,33.52,3.9,73.6,Zone 2,Evacuated,8,2,0,0,0,0,0,1,Medium,66,MEDIUM
Cagayan de Oro,Kauswagan,2021-08-20,8,8.41,27.42,25.46,29.71,31.63,1.72,82.1,Zone 6,Safe,8,1,1,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-11-19,11,5.91,28.45,26.16,29.96,32.81,1.16,83.6,Zone 3,Safe,4,3,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2016-07-01,7,5.26,27.64,26.04,29.33,32.33,2.33,86.9,Zone 6,Unaccounted,9,3,0,0,0,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2012-01-17,1,7.63,27.78,24.74,30.94,32.16,0.67,83.8,Zone 5,Safe,10,0,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-02-28,2,5.94,27.47,24.12,29.94,31.07,4.03,76.0,Zone 5,Evacuated,3,0,0,0,0,0,0,1,Medium,86,HIGH
Cagayan de Oro,Kauswagan,2005-11-14,11,7.17,27.0,24.84,29.11,31.21,2.44,82.1,Zone 5,Safe,2,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-03-22,3,4.09,28.21,25.37,30.75,31.92,2.66,77.1,Zone 6,Unaccounted,4,1,0,0,0,0,0,0,,77,HIGH
Cagayan de Oro,Kauswagan,2020-05-10,5,6.67,28.85,25.97,31.95,32.7,3.28,78.5,Zone 3,Safe,3,2,1,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-02-25,2,6.87,28.22,24.79,30.0,31.76,1.84,75.4,Zone 6,Safe,2,0,0,0,0,1,1,1,,73,HIGH
Cagayan de Oro,Kauswagan,2018-09-04,9,7.21,26.57,23.73,28.77,31.34,5.24,87.7,Zone 2,Safe,2,1,0,0,0,0,0,1,High,73,HIGH
Cagayan de Oro,Kauswagan,2011-04-18,4,3.35,27.52,24.57,31.3,30.54,2.43,70.2,Zone 5,Evacuated,2,3,0,0,0,0,0,0,,87,HIGH
Cagayan de Oro,Kauswagan,2019-06-06,6,6.7,29.22,26.09,32.06,34.01,2.96,87.9,Zone 6,Safe,6,1,1,0,0,1,0,1,,91,HIGH
Cagayan de Oro,Kauswagan,2015-09-25,9,8.27,25.77,23.85,27.75,29.88,2.49,81.1,Zone 3,Evacuated,10,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-12-08,12,6.16,27.42,24.81,30.06,31.94,2.85,85.2,Zone 2,Safe,6,0,0,0,0,0,0,1,,59,MEDIUM
Cagayan de Oro,Kauswagan,2003-08-07,8,9.68,27.27,24.63,28.81,31.48,2.3,82.1,Zone 5,Evacuated,6,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-01-11,1,4.34,26.91,25.24,30.52,30.7,3.85,77.9,Zone 5,Safe,9,1,0,0,0,1,0,0,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-08-18,8,8.75,27.3,24.35,29.65,31.57,2.94,82.7,Zone 2,Evacuated,1,2,0,1,0,0,0,1,Medium,64,MEDIUM
Cagayan de Oro,Kauswagan,2016-05-18,5,7.55,28.4,26.31,32.05,30.94,0.94,65.4,Zone 5,Safe,5,1,1,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2016-05-11,5,8.78,29.93,26.47,33.87,33.13,1.08,72.0,Zone 3,Safe,8,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2012-01-01,1,5.39,26.39,24.23,29.67,30.36,3.28,79.7,Zone 2,Unaccounted,9,1,1,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-02-09,2,6.71,27.53,25.39,29.34,32.01,2.61,84.8,Zone 2,Safe,10,2,0,0,0,0,0,1,,74,HIGH
Cagayan de Oro,Kauswagan,2020-05-10,5,6.58,27.95,24.94,31.73,31.01,3.39,70.6,Zone 1,Safe,9,3,0,0,1,0,1,1,Medium,85,HIGH
Cagayan de Oro,Kauswagan,2012-09-22,9,7.55,27.06,25.36,29.57,31.26,2.04,82.0,Zone 4,Unaccounted,5,3,0,0,0,0,0,1,Medium,76,HIGH
Cagayan de Oro,Kauswagan,2011-11-11,11,11.17,28.42,25.44,30.26,33.41,3.09,89.9,Zone 5,Safe,10,1,1,0,0,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-06-13,6,8.44,29.99,28.28,31.89,34.63,3.09,86.4,Zone 1,Unaccounted,4,1,0,0,0,0,0,1,Medium,69,MEDIUM
Cagayan de Oro,Kauswagan,2006-11-19,11,20.86,26.53,23.77,28.07,30.7,3.04,81.7,Zone 3,Safe,3,1,0,1,0,1,1,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2019-01-22,1,3.44,26.89,23.64,29.83,30.15,0.75,72.6,Zone 6,Evacuated,4,0,0,0,0,0,0,0,,38,LOW
Cagayan de Oro,Kauswagan,2022-07-07,7,23.32,27.34,24.51,29.32,31.55,1.74,82.1,Zone 4,Safe,6,1,0,1,1,1,0,1,High,82,HIGH
Cagayan de Oro,Kauswagan,2006-04-20,4,6.04,28.18,25.27,30.32,31.68,2.23,75.0,Zone 5,Evacuated,1,3,0,0,0,0,0,1,,93,HIGH
Cagayan de Oro,Kauswagan,2011-04-24,4,5.09,29.22,26.34,32.16,32.13,0.98,69.1,Zone 6,Unaccounted,10,0,0,1,0,0,0,1,,96,HIGH
Cagayan de Oro,Kauswagan,2010-12-02,12,5.68,26.84,23.34,30.2,31.19,3.32,83.5,Zone 6,Evacuated,7,0,0,0,0,0,0,1,Medium,59,MEDIUM
Cagayan de Oro,Kauswagan,2003-02-19,2,6.28,26.8,24.0,30.09,30.42,2.66,76.2,Zone 2,Unaccounted,1,0,0,0,0,0,0,1,,68,MEDIUM
Cagayan de Oro,Kauswagan,2007-08-05,8,8.47,27.78,24.83,31.24,32.05,3.66,82.7,Zone 6,Unaccounted,6,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-09-22,9,9.2,28.64,26.25,30.64,33.17,1.26,85.3,Zone 3,Evacuated,4,1,0,0,0,0,0,1,Medium,89,HIGH
Cagayan de Oro,Kauswagan,2010-11-28,11,11.51,27.75,25.27,31.62,32.07,2.3,83.2,Zone 5,Safe,5,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-01-26,1,15.56,26.4,23.4,29.21,30.65,3.01,82.5,Zone 6,Safe,2,2,0,0,0,0,0,1,High,85,HIGH
Cagayan de Oro,Kauswagan,2016-05-06,5,11.28,28.37,25.33,31.05,31.96,3.9,75.9,Zone 2,Evacuated,2,0,0,0,0,0,0,1,Medium,44,MEDIUM
Cagayan de Oro,Kauswagan,2017-11-08,11,6.76,27.24,25.34,30.9,31.75,0.36,85.1,Zone 3,Unaccounted,7,1,0,0,0,0,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2003-08-05,8,8.75,27.59,24.53,30.7,31.94,2.29,83.5,Zone 6,Safe,9,1,1,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-06-17,6,12.02,27.95,25.07,30.13,32.46,3.35,85.1,Zone 3,Evacuated,5,2,0,0,0,0,0,1,Medium,97,HIGH
Cagayan de Oro,Kauswagan,2010-10-04,10,7.5,27.86,24.56,29.99,32.4,2.93,85.4,Zone 3,Safe,9,3,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2018-03-21,3,3.78,27.78,24.33,29.29,31.59,1.22,78.1,Zone 5,Unaccounted,6,1,0,0,1,1,0,0,,100,HIGH
Cagayan de Oro,Kauswagan,2009-01-16,1,4.07,26.31,24.44,29.64,30.32,1.81,80.1,Zone 3,Evacuated,7,0,0,1,0,0,1,0,,91,HIGH
Cagayan de Oro,Kauswagan,2022-11-13,11,5.9,27.57,24.94,29.96,31.73,1.88,81.6,Zone 6,Safe,10,1,0,0,0,0,0,1,,74,HIGH
Cagayan de Oro,Kauswagan,2013-01-28,1,11.45,28.0,25.79,31.4,31.95,0.45,79.5,Zone 5,Safe,8,0,1,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-10-05,10,23.03,27.91,25.59,29.52,32.49,3.57,85.8,Zone 6,Safe,9,3,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2017-11-18,11,8.18,28.28,25.34,30.33,32.67,0.85,83.9,Zone 3,Safe,6,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-10-14,10,13.14,27.15,23.67,30.26,31.4,2.78,82.5,Zone 3,Unaccounted,4,1,1,0,0,1,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2022-05-26,5,4.9,29.51,26.94,32.58,33.05,3.84,75.4,Zone 6,Evacuated,1,0,0,0,0,0,0,0,Medium,40,MEDIUM
Cagayan de Oro,Kauswagan,2003-03-22,3,4.7,27.75,24.4,30.47,31.25,2.32,75.0,Zone 2,Unaccounted,7,2,0,0,0,0,0,0,,83,HIGH
Cagayan de Oro,Kauswagan,2010-09-19,9,7.71,27.9,24.55,30.09,32.61,1.76,87.1,Zone 6,Safe,6,3,0,1,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-01-24,1,4.9,27.07,23.61,30.0,31.31,0.93,82.4,Zone 1,Evacuated,4,0,0,0,0,0,0,0,,15,LOW
Cagayan de Oro,Kauswagan,2008-12-02,12,6.19,28.53,26.64,30.55,32.58,3.39,80.5,Zone 6,Safe,8,0,0,0,0,0,0,1,Medium,75,HIGH
Cagayan de Oro,Kauswagan,2004-10-05,10,9.64,27.23,25.49,31.01,31.47,3.08,82.4,Zone 5,Safe,5,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-12-03,12,5.07,27.59,25.14,29.11,31.63,1.67,80.4,Zone 5,Safe,9,0,1,0,0,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2008-02-25,2,9.54,27.84,25.92,29.72,30.87,5.01,70.3,Zone 3,Safe,4,1,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2020-12-17,12,8.49,26.7,23.43,29.53,31.22,2.65,85.2,Zone 4,Unaccounted,10,2,1,0,1,1,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-10-18,10,8.1,28.42,26.49,31.04,33.03,1.01,86.1,Zone 3,Safe,8,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-04-24,4,10.1,28.52,26.63,30.76,31.74,1.51,72.2,Zone 6,Evacuated,8,3,1,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2020-01-08,1,8.66,26.59,23.19,28.37,30.86,0.9,82.7,Zone 5,Safe,10,1,1,1,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2007-09-08,9,13.33,27.44,25.46,29.07,31.53,2.29,80.9,Zone 5,Unaccounted,9,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2013-09-03,9,17.3,28.49,25.94,30.22,33.22,2.74,87.3,Zone 3,Safe,9,1,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2009-07-16,7,8.0,26.22,24.44,29.7,30.18,2.18,79.6,Zone 6,Evacuated,2,1,1,0,0,0,0,1,Medium,68,MEDIUM
Cagayan de Oro,Kauswagan,2020-07-24,7,8.55,28.0,26.34,31.4,32.23,2.55,82.3,Zone 5,Safe,5,3,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2003-01-25,1,6.29,27.32,24.26,30.76,31.47,0.77,81.5,Zone 5,Evacuated,1,0,0,0,0,0,0,1,,75,HIGH
Cagayan de Oro,Kauswagan,2021-12-26,12,6.33,27.6,25.94,30.82,31.47,2.02,78.7,Zone 6,Safe,2,0,1,0,1,0,0,1,,78,HIGH
Cagayan de Oro,Kauswagan,2022-11-24,11,8.91,27.24,25.69,29.11,31.69,3.19,84.5,Zone 5,Safe,7,2,0,0,1,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-05-09,5,5.42,29.97,28.3,33.5,33.75,3.23,77.8,Zone 3,Evacuated,10,0,0,0,0,0,0,1,Medium,90,HIGH
Cagayan de Oro,Kauswagan,2005-09-25,9,9.45,27.39,25.59,30.95,31.51,3.6,81.2,Zone 5,Safe,10,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2019-08-02,8,23.73,26.95,24.58,28.52,31.68,3.23,87.3,Zone 5,Safe,1,2,0,0,1,1,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2005-11-11,11,10.03,26.73,24.51,29.52,30.96,2.9,82.3,Zone 6,Safe,7,1,0,0,0,0,0,1,Medium,80,HIGH
Cagayan de Oro,Kauswagan,2011-07-05,7,12.81,27.21,24.69,31.19,31.23,1.36,80.2,Zone 2,Safe,1,1,0,0,0,1,1,1,Medium,78,HIGH
Cagayan de Oro,Kauswagan,2020-12-02,12,6.78,26.73,23.8,29.79,30.49,2.78,77.6,Zone 6,Safe,4,0,0,0,0,0,1,1,,68,MEDIUM
Cagayan de Oro,Kauswagan,2022-09-15,9,10.65,27.6,25.39,31.6,32.06,0.93,84.6,Zone 5,Evacuated,9,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2004-05-26,5,4.14,27.95,24.59,31.61,31.1,2.45,71.5,Zone 5,Safe,9,0,0,0,0,0,1,0,,100,HIGH
Cagayan de Oro,Kauswagan,2011-12-01,12,7.74,26.73,23.98,28.88,30.68,1.24,79.5,Zone 5,Unaccounted,3,0,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2009-04-17,4,4.48,27.85,25.59,31.26,31.55,2.88,77.0,Zone 5,Safe,2,0,0,0,0,0,0,0,,84,HIGH
Cagayan de Oro,Kauswagan,2007-11-03,11,7.55,26.48,23.59,29.53,30.72,2.58,82.4,Zone 5,Safe,3,1,0,0,1,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2008-07-10,7,8.88,27.36,25.82,31.06,31.81,3.67,84.5,Zone 3,Evacuated,3,1,0,0,0,0,1,1,Medium,95,HIGH
Cagayan de Oro,Kauswagan,2006-07-07,7,8.43,28.64,26.52,32.09,33.13,5.4,84.9,Zone 3,Safe,1,3,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2008-11-13,11,7.51,28.24,26.03,31.62,33.09,2.23,88.5,Zone 2,Evacuated,1,1,0,0,1,0,1,1,Medium,63,MEDIUM
Cagayan de Oro,Kauswagan,2008-09-22,9,7.67,28.31,26.22,32.21,32.66,2.86,83.5,Zone 5,Unaccounted,1,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2011-05-14,5,2.89,30.0,26.77,32.78,33.84,0.89,78.4,Zone 4,Unaccounted,9,0,1,1,0,0,1,0,,77,HIGH
Cagayan de Oro,Kauswagan,2019-04-18,4,16.69,26.48,23.94,30.06,29.52,2.86,70.4,Zone 3,Safe,3,0,1,0,1,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2004-01-10,1,5.93,27.14,23.65,29.37,30.1,2.28,69.6,Zone 1,Safe,4,0,0,1,1,0,0,1,,56,MEDIUM
Cagayan de Oro,Kauswagan,2021-09-09,9,10.93,26.23,24.1,29.5,30.67,0.73,84.4,Zone 6,Safe,4,3,1,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2017-12-20,12,9.34,27.87,25.32,31.17,31.91,2.24,80.4,Zone 6,Evacuated,9,0,1,1,1,0,0,1,Medium,90,HIGH
Cagayan de Oro,Kauswagan,2018-11-07,11,10.5,28.16,26.23,30.67,33.03,2.7,88.7,Zone 5,Safe,4,1,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2005-01-24,1,6.68,29.17,25.76,32.97,33.55,1.91,83.8,Zone 2,Evacuated,9,0,1,1,0,1,0,1,,77,HIGH
Cagayan de Oro,Kauswagan,2016-09-28,9,11.89,27.31,24.25,30.61,32.32,0.59,90.1,Zone 2,Safe,1,1,0,0,0,0,0,1,Medium,63,MEDIUM
Cagayan de Oro,Kauswagan,2003-01-26,1,10.93,28.18,25.51,30.52,32.56,1.71,83.8,Zone 5,Safe,9,0,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2015-04-23,4,5.87,26.85,24.68,29.94,29.48,1.71,66.3,Zone 5,Safe,5,2,0,0,0,1,0,1,,100,HIGH
Cagayan de Oro,Kauswagan,2009-01-20,1,8.07,27.01,24.73,30.03,30.8,2.24,77.9,Zone 3,Safe,1,0,1,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2021-09-21,9,19.49,27.23,25.16,30.08,31.72,3.69,84.9,Zone 5,Safe,7,1,0,0,0,0,0,1,High,100,HIGH
Cagayan de Oro,Kauswagan,2007-01-19,1,5.06,27.08,24.07,29.6,30.18,3.71,71.0,Zone 5,Safe,3,3,0,0,0,0,1,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2010-03-03,3,10.78,26.67,24.27,29.01,30.48,4.28,78.1,Zone 5,Safe,2,0,0,0,0,0,0,1,Medium,99,HIGH
Cagayan de Oro,Kauswagan,2012-12-28,12,7.63,26.39,24.63,29.23,30.33,0.83,79.4,Zone 2,Unaccounted,1,2,0,0,1,0,0,1,Medium,95,HIGH
Cagayan de Oro,Kauswagan,2015-04-16,4,2.76,29.16,26.8,33.08,31.93,2.96,67.7,Zone 5,Evacuated,9,1,0,0,0,0,0,0,,85,HIGH
Cagayan de Oro,Kauswagan,2003-03-14,3,8.55,27.12,23.74,30.98,30.57,2.92,74.5,Zone 2,Unaccounted,1,0,0,0,0,0,0,1,Medium,75,HIGH
Cagayan de Oro,Kauswagan,2022-07-13,7,9.29,27.8,26.12,31.48,32.37,1.38,85.7,Zone 3,Safe,3,2,0,0,0,0,0,1,Medium,100,HIGH
Cagayan de Oro,Kauswagan,2006-12-07,12,6.03,28.95,25.54,32.37,32.89,2.94,79.4,Zone 5,Safe,6,0,0,1,0,0,1,1,,100,HIGH
Cagayan de Oro,Kauswagan,2006-07-19,7,7.96,26.93,24.46,30.55,31.16,3.25,82.3,Zone 3,Safe,9,2,0,0,0,0,0,1,Medium,100,HIGH
